Detector,Event,Counter,StatusCode,Pdg,Energy,Vx,Vy,Vz,PhotonSum
P,0,3490,94,2112,977.607,0.0718501,-0.0378884,-11261.2,8
N,0,3491,93,2112,798.723,-0.0319297,0.0661249,-11261.2,376
P,0,3491,93,2112,798.723,-0.0319297,0.0661249,-11261.2,4
N,0,3492,92,2112,759.438,0.0967318,0.0130135,-11261.2,584
P,0,3492,92,2112,759.438,0.0967318,0.0130135,-11261.2,9
N,0,3493,91,2112,885.167,0.0668188,0.00197177,-11261.2,671
P,0,3493,91,2112,885.167,0.0668188,0.00197177,-11261.2,10
N,0,3494,90,2112,327.537,-0.00680067,-0.0393607,-11261.2,224
P,0,3494,90,2112,327.537,-0.00680067,-0.0393607,-11261.2,2
N,0,3495,89,2112,592.686,0.0156363,-0.0618916,-11261.2,438
P,0,3495,89,2112,592.686,0.0156363,-0.0618916,-11261.2,6
N,0,3496,88,2112,707.635,0.0231334,-0.0783511,-11261.2,636
P,0,3496,88,2112,707.635,0.0231334,-0.0783511,-11261.2,1
N,0,3497,87,2112,890.694,-0.0625732,-0.00148286,-11261.2,747
P,0,3497,87,2112,890.694,-0.0625732,-0.00148286,-11261.2,4
N,0,3498,86,2112,929.074,-0.0622055,-0.0434545,-11261.2,578
P,0,3498,86,2112,929.074,-0.0622055,-0.0434545,-11261.2,19
N,0,3499,85,2112,705.522,0.0555358,0.0479454,-11261.2,503
P,0,3499,85,2112,705.522,0.0555358,0.0479454,-11261.2,4
N,0,3500,84,2112,111.366,-0.0569862,0.00848166,-11261.2,83
P,0,3500,84,2112,111.366,-0.0569862,0.00848166,-11261.2,1
N,0,3505,73304301,211,16.4241,0.630368,-1.42175,-11261.2,14
P,0,3505,73304301,211,16.4241,0.630368,-1.42175,-11261.2,0
N,0,3528,73304297,211,5.88233,-2.96779,0.978675,-11261.2,3
P,0,3528,73304297,211,5.88233,-2.96779,0.978675,-11261.2,0
N,0,3529,73308241,22,84.9748,-0.69217,-0.181725,-11261.2,110
P,0,3529,73308241,22,84.9748,-0.69217,-0.181725,-11261.2,0
N,0,3530,73308240,22,29.3178,-1.07537,-0.325449,-11261.2,26
P,0,3530,73308240,22,29.3178,-1.07537,-0.325449,-11261.2,0
N,0,3546,73342692,22,9.58825,1.24878,-0.233592,-11261.2,6
P,0,3546,73342692,22,9.58825,1.24878,-0.233592,-11261.2,0
N,0,3569,73346423,-11,0.0240894,18.9161,-4.57712,-11253.2,0
P,0,3569,73346423,-11,0.0240894,18.9161,-4.57712,-11253.2,2
N,0,3588,73347419,22,3.83945,2.59652,2.61159,-11261.2,3
P,0,3588,73347419,22,3.83945,2.59652,2.61159,-11261.2,0
N,0,3589,73348491,22,10.0202,-2.53777,0.19689,-11261.2,11
P,0,3589,73348491,22,10.0202,-2.53777,0.19689,-11261.2,0
N,0,3604,73352103,11,2.44591,1.60078,-3.13858,-11261.2,1
P,0,3604,73352103,11,2.44591,1.60078,-3.13858,-11261.2,0
N,0,3606,73352848,-11,0.0235691,13.145,1.13829,-11376.5,0
P,0,3606,73352848,-11,0.0235691,13.145,1.13829,-11376.5,2
N,0,3630,73304262,-211,7.65565,-1.35879,-0.241194,-11261.2,2
P,0,3630,73304262,-211,7.65565,-1.35879,-0.241194,-11261.2,0
N,0,3632,73304258,2112,76.2051,0.330971,0.186465,-11261.2,44
P,0,3632,73304258,2112,76.2051,0.330971,0.186465,-11261.2,0
N,0,3633,82,2112,611.883,0.0117176,-0.0787522,-11261.2,440
P,0,3633,82,2112,611.883,0.0117176,-0.0787522,-11261.2,15
N,0,3634,81,2112,193.885,0.00870324,0.0465636,-11261.2,119
P,0,3634,81,2112,193.885,0.00870324,0.0465636,-11261.2,4
N,0,3635,80,2112,892.509,-0.0157133,0.0399629,-11261.2,572
P,0,3635,80,2112,892.509,-0.0157133,0.0399629,-11261.2,10
N,0,3636,79,2112,547.311,-0.0643408,-0.0322503,-11261.2,360
P,0,3636,79,2112,547.311,-0.0643408,-0.0322503,-11261.2,14
N,0,3637,78,2112,302.831,0.0604284,0.0877978,-11261.2,235
P,0,3637,78,2112,302.831,0.0604284,0.0877978,-11261.2,2
N,0,3638,77,2112,941.544,0.0478007,-0.0476434,-11261.2,739
P,0,3638,77,2112,941.544,0.0478007,-0.0476434,-11261.2,13
N,0,3639,76,2112,193.054,-0.0495805,-0.00294793,-11261.2,116
P,0,3639,76,2112,193.054,-0.0495805,-0.00294793,-11261.2,0
N,0,3640,75,2112,632.999,0.068049,0.0168579,-11261.2,378
P,0,3640,75,2112,632.999,0.068049,0.0168579,-11261.2,6
N,0,3641,74,2112,627.887,-0.0310464,0.0696185,-11261.2,483
P,0,3641,74,2112,627.887,-0.0310464,0.0696185,-11261.2,1
N,0,3642,73,2112,399.541,-0.0558925,-0.0123597,-11261.2,314
P,0,3642,73,2112,399.541,-0.0558925,-0.0123597,-11261.2,0
N,0,3643,72,2112,83.6532,0.000102137,0.0680165,-11261.2,65
P,0,3643,72,2112,83.6532,0.000102137,0.0680165,-11261.2,2
N,0,3644,71,2112,598.724,-0.0484755,-0.0775671,-11261.2,321
P,0,3644,71,2112,598.724,-0.0484755,-0.0775671,-11261.2,0
N,0,3645,70,2112,443.658,0.0149206,-0.0713744,-11261.2,369
P,0,3645,70,2112,443.658,0.0149206,-0.0713744,-11261.2,1
N,0,3646,69,2112,872.84,0.0847121,0.0434029,-11261.2,723
P,0,3646,69,2112,872.84,0.0847121,0.0434029,-11261.2,7
N,0,3661,74540201,-211,55.5391,1.53131,-0.863546,-11261.2,41
P,0,3661,74540201,-211,55.5391,1.53131,-0.863546,-11261.2,1
N,0,3662,74540199,-211,205.546,-0.231074,-0.0260824,-11261.2,132
P,0,3662,74540199,-211,205.546,-0.231074,-0.0260824,-11261.2,0
N,0,3663,74579181,22,4.96505,-0.692932,-1.35298,-11261.2,4
P,0,3663,74579181,22,4.96505,-0.692932,-1.35298,-11261.2,0
N,0,3664,74540195,211,21.6439,-1.54285,-0.434743,-11261.2,7
P,0,3664,74540195,211,21.6439,-1.54285,-0.434743,-11261.2,0
N,0,3665,74540193,2112,602.409,0.0989425,-0.0773046,-11261.2,473
P,0,3665,74540193,2112,602.409,0.0989425,-0.0773046,-11261.2,1
N,0,3666,74540192,-211,55.9249,-0.394316,0.750311,-11261.2,30
P,0,3666,74540192,-211,55.9249,-0.394316,0.750311,-11261.2,0
N,0,3667,67,2112,363.186,-0.0682324,-0.0554967,-11261.2,1
P,0,3667,67,2112,363.186,-0.0682324,-0.0554967,-11261.2,0
N,0,3668,66,2112,881.535,0.038811,-0.013127,-11261.2,598
P,0,3668,66,2112,881.535,0.038811,-0.013127,-11261.2,8
N,0,3669,65,2112,841.335,0.0115361,-0.0470395,-11261.2,576
P,0,3669,65,2112,841.335,0.0115361,-0.0470395,-11261.2,5
N,0,3670,64,2112,977.653,-0.0366793,-0.0307363,-11261.2,662
P,0,3670,64,2112,977.653,-0.0366793,-0.0307363,-11261.2,10
N,0,3671,63,2112,735.641,-0.00574317,-0.0399229,-11261.2,433
P,0,3671,63,2112,735.641,-0.00574317,-0.0399229,-11261.2,1
N,0,3672,75249642,211,4.87431,2.44655,-3.25526,-11261.2,4
P,0,3672,75249642,211,4.87431,2.44655,-3.25526,-11261.2,0
N,0,3712,75250255,-11,0.0333384,14.1672,-5.79101,-11373.8,0
P,0,3712,75250255,-11,0.0333384,14.1672,-5.79101,-11373.8,1
N,0,3721,75249640,-211,52.5478,0.464633,-0.732876,-11261.2,36
P,0,3721,75249640,-211,52.5478,0.464633,-0.732876,-11261.2,0
N,0,3722,75249620,2212,11.4955,-0.888576,0.726563,-11261.2,4
P,0,3722,75249620,2212,11.4955,-0.888576,0.726563,-11261.2,0
N,0,3723,75249618,2212,10.7816,-1.31415,0.540865,-11261.2,6
P,0,3723,75249618,2212,10.7816,-1.31415,0.540865,-11261.2,0
N,0,3724,75249617,2212,11.3049,-0.29485,-0.575911,-11261.2,9
P,0,3724,75249617,2212,11.3049,-0.29485,-0.575911,-11261.2,0
N,0,3725,75249614,2212,8.46807,-0.572643,1.55421,-11261.2,2
P,0,3725,75249614,2212,8.46807,-0.572643,1.55421,-11261.2,0
N,0,3726,75260693,-11,3.43447,-0.543463,3.53976,-11261.2,3
P,0,3726,75260693,-11,3.43447,-0.543463,3.53976,-11261.2,0
N,0,3729,75249605,-211,8.63047,0.402546,-0.33604,-11261.2,5
P,0,3729,75249605,-211,8.63047,0.402546,-0.33604,-11261.2,0
N,0,3730,75262373,-11,33.3972,0.457306,0.274131,-11261.2,61
P,0,3730,75262373,-11,33.3972,0.457306,0.274131,-11261.2,0
N,0,3731,75262372,11,14.8234,0.372858,0.205049,-11261.2,24
P,0,3731,75262372,11,14.8234,0.372858,0.205049,-11261.2,0
N,0,3732,75262370,22,17.4659,0.925543,-0.0570502,-11261.2,10
P,0,3732,75262370,22,17.4659,0.925543,-0.0570502,-11261.2,0
N,0,3733,75249600,-211,32.3369,1.25613,0.434159,-11261.2,15
P,0,3733,75249600,-211,32.3369,1.25613,0.434159,-11261.2,1
N,0,3735,75249597,-211,10.9336,-2.36792,-0.656043,-11261.2,5
P,0,3735,75249597,-211,10.9336,-2.36792,-0.656043,-11261.2,0
N,0,3737,75249593,211,25.3038,1.66441,-2.08716,-11261.2,10
P,0,3737,75249593,211,25.3038,1.66441,-2.08716,-11261.2,0
N,0,3738,75296196,-11,6.0626,0.544986,2.62999,-11261.2,8
P,0,3738,75296196,-11,6.0626,0.544986,2.62999,-11261.2,0
N,0,3739,75296195,11,2.35521,0.677099,2.21368,-11261.2,1
P,0,3739,75296195,11,2.35521,0.677099,2.21368,-11261.2,0
N,0,3744,75298640,2212,1.6074,14.1288,2.61562,-11368.5,0
P,0,3744,75298640,2212,1.6074,14.1288,2.61562,-11368.5,1
N,0,3748,75298749,22,6.95425,3.09762,2.11987,-11261.2,3
P,0,3748,75298749,22,6.95425,3.09762,2.11987,-11261.2,0
N,0,3749,75249583,-211,47.1697,1.18405,0.411819,-11261.2,34
P,0,3749,75249583,-211,47.1697,1.18405,0.411819,-11261.2,0
N,0,3751,75309824,22,21.5656,0.827973,-0.396416,-11261.2,28
P,0,3751,75309824,22,21.5656,0.827973,-0.396416,-11261.2,0
N,0,3752,75309823,22,4.08419,-1.31894,-0.767312,-11261.2,3
P,0,3752,75309823,22,4.08419,-1.31894,-0.767312,-11261.2,0
N,0,3753,75249575,-211,3.4725,13.6639,2.15781,-11253.2,0
P,0,3753,75249575,-211,3.4725,13.6639,2.15781,-11253.2,1
N,0,3754,75249573,2112,74.2599,-0.959714,-0.0592857,-11261.2,49
P,0,3754,75249573,2112,74.2599,-0.959714,-0.0592857,-11261.2,0
N,0,3757,75328198,211,0.366985,13.1415,-6.00241,-11321.7,1
P,0,3757,75328198,211,0.366985,13.1415,-6.00241,-11321.7,0
N,0,3760,75328191,211,83.0644,0.0616312,-0.0271794,-11261.2,68
P,0,3760,75328191,211,83.0644,0.0616312,-0.0271794,-11261.2,2
N,0,3784,75328188,211,117.155,0.464353,-1.27089,-11261.2,113
P,0,3784,75328188,211,117.155,0.464353,-1.27089,-11261.2,0
N,0,3785,75364945,22,17.7728,0.255077,-0.420871,-11261.2,17
P,0,3785,75364945,22,17.7728,0.255077,-0.420871,-11261.2,0
N,0,3786,75364944,22,24.6155,-0.562036,0.113656,-11261.2,33
P,0,3786,75364944,22,24.6155,-0.562036,0.113656,-11261.2,0
N,0,3788,75328182,130,192.344,0.244855,-0.660365,-11261.2,160
P,0,3788,75328182,130,192.344,0.244855,-0.660365,-11261.2,1
N,0,3789,75328181,-211,11.4237,-1.90017,1.44503,-11261.2,4
P,0,3789,75328181,-211,11.4237,-1.90017,1.44503,-11261.2,0
N,0,3790,75328179,211,3.80615,-0.97095,2.14783,-11261.2,1
P,0,3790,75328179,211,3.80615,-0.97095,2.14783,-11261.2,0
N,0,3791,75328175,2112,211.219,-0.126152,0.201748,-11261.2,160
P,0,3791,75328175,2112,211.219,-0.126152,0.201748,-11261.2,2
N,0,3792,60,2112,135.625,-0.0150883,0.067604,-11261.2,74
P,0,3792,60,2112,135.625,-0.0150883,0.067604,-11261.2,3
N,0,3793,59,2112,320.528,0.00397188,0.0477715,-11261.2,227
P,0,3793,59,2112,320.528,0.00397188,0.0477715,-11261.2,3
N,0,3794,58,2112,744.466,0.0436403,-0.0279419,-11261.2,578
P,0,3794,58,2112,744.466,0.0436403,-0.0279419,-11261.2,2
N,0,3795,57,2112,884.951,0.0644422,0.0424016,-11261.2,638
P,0,3795,57,2112,884.951,0.0644422,0.0424016,-11261.2,5
N,0,3796,56,2112,424.95,-0.0519058,0.0129659,-11261.2,360
P,0,3796,56,2112,424.95,-0.0519058,0.0129659,-11261.2,4
N,0,3797,55,2112,138.149,-0.0156333,0.0668092,-11261.2,94
P,0,3797,55,2112,138.149,-0.0156333,0.0668092,-11261.2,1
N,0,3798,54,2112,825.11,-0.0436976,-0.0102939,-11261.2,701
P,0,3798,54,2112,825.11,-0.0436976,-0.0102939,-11261.2,6
N,0,3799,53,2112,162.123,0.041663,-0.0403457,-11261.2,91
P,0,3799,53,2112,162.123,0.041663,-0.0403457,-11261.2,1
N,0,3812,76092243,11,5.17788,-0.0200573,-0.912888,-11261.2,9
P,0,3812,76092243,11,5.17788,-0.0200573,-0.912888,-11261.2,0
N,0,3814,76091561,-211,30.1889,0.111339,-2.34438,-11261.2,8
P,0,3814,76091561,-211,30.1889,0.111339,-2.34438,-11261.2,2
N,0,3815,76096626,22,9.51494,-0.0226264,1.45999,-11261.2,9
P,0,3815,76096626,22,9.51494,-0.0226264,1.45999,-11261.2,0
N,0,3816,76096625,22,12.2226,-0.464483,-0.38612,-11261.2,13
P,0,3816,76096625,22,12.2226,-0.464483,-0.38612,-11261.2,0
N,0,3817,76091559,211,26.579,-0.37031,2.40829,-11261.2,21
P,0,3817,76091559,211,26.579,-0.37031,2.40829,-11261.2,0
N,0,3818,76091558,-211,27.3389,0.198142,-3.5802,-11261.2,4
P,0,3818,76091558,-211,27.3389,0.198142,-3.5802,-11261.2,0
N,0,3820,76091554,211,3.723,-0.783889,2.31049,-11261.2,1
P,0,3820,76091554,211,3.723,-0.783889,2.31049,-11261.2,0
N,0,3824,76107699,22,8.10133,2.19843,-1.12029,-11261.2,4
P,0,3824,76107699,22,8.10133,2.19843,-1.12029,-11261.2,0
N,0,3825,76091546,-211,7.70018,0.656338,0.882567,-11261.2,1
P,0,3825,76091546,-211,7.70018,0.656338,0.882567,-11261.2,0
N,0,3838,76110721,2212,1.70549,-1.99507,3.45328,-11275.8,1
P,0,3838,76110721,2212,1.70549,-1.99507,3.45328,-11275.8,0
N,0,3839,76110833,22,70.2047,0.657215,-1.25381,-11261.2,75
P,0,3839,76110833,22,70.2047,0.657215,-1.25381,-11261.2,0
N,0,3840,76110832,22,38.1128,0.544184,-0.874532,-11261.2,43
P,0,3840,76110832,22,38.1128,0.544184,-0.874532,-11261.2,0
N,0,3841,76091541,211,7.95617,-2.54978,3.08579,-11261.2,2
P,0,3841,76091541,211,7.95617,-2.54978,3.08579,-11261.2,0
N,0,3842,76091540,2112,50.844,0.116472,-0.921816,-11261.2,18
P,0,3842,76091540,2112,50.844,0.116472,-0.921816,-11261.2,2
N,0,3843,76091539,3122,46.9702,0.598043,-0.846051,-11261.2,37
P,0,3843,76091539,3122,46.9702,0.598043,-0.846051,-11261.2,2
N,0,3844,51,2112,165.248,0.0473222,0.0778853,-11261.2,110
P,0,3844,51,2112,165.248,0.0473222,0.0778853,-11261.2,0
N,0,3845,50,2112,354.295,-0.0637828,-0.0267051,-11261.2,286
P,0,3845,50,2112,354.295,-0.0637828,-0.0267051,-11261.2,3
N,0,3846,49,2112,293.416,0.0530095,-0.0126574,-11261.2,182
P,0,3846,49,2112,293.416,0.0530095,-0.0126574,-11261.2,4
N,0,3848,76268925,321,16.7782,0.37321,-0.0788518,-11261.2,7
P,0,3848,76268925,321,16.7782,0.37321,-0.0788518,-11261.2,0
N,0,3849,76268923,130,15.8056,1.95542,-1.94563,-11261.2,2
P,0,3849,76268923,130,15.8056,1.95542,-1.94563,-11261.2,1
N,0,3850,76272704,22,8.95635,0.780645,1.75413,-11261.2,10
P,0,3850,76272704,22,8.95635,0.780645,1.75413,-11261.2,0
N,0,3851,76275303,-11,1.46672,-3.04433,2.7282,-11261.2,3
P,0,3851,76275303,-11,1.46672,-3.04433,2.7282,-11261.2,0
N,0,3853,76268916,211,88.8839,0.0379143,-0.607589,-11261.2,50
P,0,3853,76268916,211,88.8839,0.0379143,-0.607589,-11261.2,2
N,0,3854,76268913,211,215.352,-0.326506,-0.61527,-11261.2,130
P,0,3854,76268913,211,215.352,-0.326506,-0.61527,-11261.2,2
N,0,3855,76268912,-211,15.2556,-0.965248,0.408454,-11261.2,12
P,0,3855,76268912,-211,15.2556,-0.965248,0.408454,-11261.2,0
N,0,3856,76268911,-211,56.2247,-1.32653,0.130561,-11261.2,33
P,0,3856,76268911,-211,56.2247,-1.32653,0.130561,-11261.2,0
N,0,3857,76268908,211,12.2984,-0.32488,-2.38778,-11261.2,7
P,0,3857,76268908,211,12.2984,-0.32488,-2.38778,-11261.2,0
N,0,3858,76268905,2112,300.181,0.335641,0.381071,-11261.2,197
P,0,3858,76268905,2112,300.181,0.335641,0.381071,-11261.2,7
N,0,3859,47,2112,119.705,-0.00501032,-0.04141,-11261.2,62
P,0,3859,47,2112,119.705,-0.00501032,-0.04141,-11261.2,3
N,0,3860,46,2112,166.582,0.0481776,0.0122397,-11261.2,136
P,0,3860,46,2112,166.582,0.0481776,0.0122397,-11261.2,0
N,0,3861,45,2112,634.328,-0.0703331,-0.0272574,-11261.2,471
P,0,3861,45,2112,634.328,-0.0703331,-0.0272574,-11261.2,8
N,0,3862,44,2112,437.994,0.0031291,0.0951884,-11261.2,318
P,0,3862,44,2112,437.994,0.0031291,0.0951884,-11261.2,0
N,0,3863,43,2112,408.069,0.0188647,-0.0548066,-11261.2,213
P,0,3863,43,2112,408.069,0.0188647,-0.0548066,-11261.2,2
N,0,3864,42,2112,740.753,0.048379,-0.0228539,-11261.2,574
P,0,3864,42,2112,740.753,0.048379,-0.0228539,-11261.2,14
N,0,3865,41,2112,268.563,-0.0297981,0.0285612,-11261.2,203
P,0,3865,41,2112,268.563,-0.0297981,0.0285612,-11261.2,0
N,0,3866,40,2112,217.556,0.0314252,-0.0268706,-11261.2,109
P,0,3866,40,2112,217.556,0.0314252,-0.0268706,-11261.2,2
N,0,3867,39,2112,483.449,-0.064679,-0.0750802,-11261.2,193
P,0,3867,39,2112,483.449,-0.064679,-0.0750802,-11261.2,0
N,0,3868,38,2112,87.7541,0.081215,-0.0315745,-11261.2,58
P,0,3868,38,2112,87.7541,0.081215,-0.0315745,-11261.2,0
N,0,3869,37,2112,927.125,0.0030883,-0.0898568,-11261.2,612
P,0,3869,37,2112,927.125,0.0030883,-0.0898568,-11261.2,9
N,0,3870,36,2112,453.431,0.0365643,0.0435239,-11261.2,312
P,0,3870,36,2112,453.431,0.0365643,0.0435239,-11261.2,4
N,0,3871,35,2112,604.09,0.049676,-0.00196617,-11261.2,436
P,0,3871,35,2112,604.09,0.049676,-0.00196617,-11261.2,8
N,0,3872,34,2112,268.123,-0.0159759,-0.0501744,-11261.2,166
P,0,3872,34,2112,268.123,-0.0159759,-0.0501744,-11261.2,3
N,0,3873,77200505,-211,137.541,0.540102,0.587151,-11261.2,89
P,0,3873,77200505,-211,137.541,0.540102,0.587151,-11261.2,4
N,0,3888,77200490,211,153.968,0.329773,0.134874,-11261.2,107
P,0,3888,77200490,211,153.968,0.329773,0.134874,-11261.2,1
N,0,3889,77243383,22,35.462,0.00534092,0.0720326,-11261.2,27
P,0,3889,77243383,22,35.462,0.00534092,0.0720326,-11261.2,0
N,0,3890,77243382,22,49.3799,0.390444,-0.227783,-11261.2,58
P,0,3890,77243382,22,49.3799,0.390444,-0.227783,-11261.2,0
N,0,3891,77268160,22,10.4179,-1.7827,0.59093,-11261.2,14
P,0,3891,77268160,22,10.4179,-1.7827,0.59093,-11261.2,0
N,0,3892,77200483,-211,51.3562,1.80171,0.312946,-11261.2,53
P,0,3892,77200483,-211,51.3562,1.80171,0.312946,-11261.2,0
N,0,3894,77279160,22,105.03,0.382601,0.184147,-11261.2,126
P,0,3894,77279160,22,105.03,0.382601,0.184147,-11261.2,1
N,0,3895,77309741,11,21.4312,0.0692356,0.488522,-11261.2,19
P,0,3895,77309741,11,21.4312,0.0692356,0.488522,-11261.2,0
N,0,3896,77309740,-11,1.10009,-1.66682,0.880251,-11261.2,2
P,0,3896,77309740,-11,1.10009,-1.66682,0.880251,-11261.2,0
N,0,3897,77200476,130,18.5588,0.197042,0.576909,-11261.2,9
P,0,3897,77200476,130,18.5588,0.197042,0.576909,-11261.2,1
N,0,3935,77319130,22,3.03994,-2.75455,3.51691,-11261.2,2
P,0,3935,77319130,22,3.03994,-2.75455,3.51691,-11261.2,0
N,0,3936,77319129,22,1.8743,1.73921,2.9579,-11261.2,2
P,0,3936,77319129,22,1.8743,1.73921,2.9579,-11261.2,0
N,0,3937,77319127,2212,11.9031,0.0182939,0.0250737,-11261.2,15
P,0,3937,77319127,2212,11.9031,0.0182939,0.0250737,-11261.2,0
N,0,3938,77200465,2212,262.79,-0.00619837,-0.140747,-11261.2,144
P,0,3938,77200465,2212,262.79,-0.00619837,-0.140747,-11261.2,2
N,0,3939,32,2112,96.6867,0.0237092,-0.0731292,-11261.2,61
P,0,3939,32,2112,96.6867,0.0237092,-0.0731292,-11261.2,0
N,0,3940,31,2112,666.969,0.0344263,0.0465266,-11261.2,479
P,0,3940,31,2112,666.969,0.0344263,0.0465266,-11261.2,3
N,0,3941,30,2112,228.461,0.0199187,0.0572117,-11261.2,187
P,0,3941,30,2112,228.461,0.0199187,0.0572117,-11261.2,0
N,0,3942,29,2112,662.898,-0.0775851,-0.0573098,-11261.2,68
P,0,3942,29,2112,662.898,-0.0775851,-0.0573098,-11261.2,0
N,0,3943,28,2112,532.341,0.0275761,-0.0623797,-11261.2,430
P,0,3943,28,2112,532.341,0.0275761,-0.0623797,-11261.2,6
N,0,3944,27,2112,622.376,0.000553815,0.042124,-11261.2,431
P,0,3944,27,2112,622.376,0.000553815,0.042124,-11261.2,5
N,0,3945,26,2112,541.099,-0.0223725,0.0441218,-11261.2,404
P,0,3945,26,2112,541.099,-0.0223725,0.0441218,-11261.2,5
N,0,3946,25,2112,530.172,0.0153125,0.0410262,-11261.2,406
P,0,3946,25,2112,530.172,0.0153125,0.0410262,-11261.2,3
N,0,3947,24,2112,934.058,0.0433907,-0.0704769,-11261.2,677
P,0,3947,24,2112,934.058,0.0433907,-0.0704769,-11261.2,10
N,0,3948,23,2112,848.383,0.0171183,0.044207,-11261.2,618
P,0,3948,23,2112,848.383,0.0171183,0.044207,-11261.2,5
N,0,3951,78212469,-211,174.385,0.180695,-0.3839,-11261.2,103
P,0,3951,78212469,-211,174.385,0.180695,-0.3839,-11261.2,8
N,0,3952,78212467,130,7.37606,-1.8653,-0.138914,-11261.2,5
P,0,3952,78212467,130,7.37606,-1.8653,-0.138914,-11261.2,0
N,0,3954,78212455,2212,16.9275,-0.257543,-0.668548,-11261.2,7
P,0,3954,78212455,2212,16.9275,-0.257543,-0.668548,-11261.2,0
N,0,3955,78212454,2212,12.0642,-2.94085,-0.451473,-11261.2,3
P,0,3955,78212454,2212,12.0642,-2.94085,-0.451473,-11261.2,0
N,0,3958,78238173,22,13.5372,0.621313,-0.627578,-11261.2,12
P,0,3958,78238173,22,13.5372,0.621313,-0.627578,-11261.2,0
N,0,3967,78242452,-11,0.0114255,13.1446,-3.61179,-11339.1,0
P,0,3967,78242452,-11,0.0114255,13.1446,-3.61179,-11339.1,1
N,0,3969,78212446,-211,22.4545,1.00174,1.68263,-11261.2,21
P,0,3969,78212446,-211,22.4545,1.00174,1.68263,-11261.2,0
N,0,3970,78247989,22,42.7696,-0.0493014,-1.35986,-11261.2,55
P,0,3970,78247989,22,42.7696,-0.0493014,-1.35986,-11261.2,0
N,0,3971,78260445,11,3.63654,0.971579,-0.822418,-11261.2,3
P,0,3971,78260445,11,3.63654,0.971579,-0.822418,-11261.2,0
N,0,3972,78260444,-11,3.35902,1.20097,-1.07828,-11261.2,4
P,0,3972,78260444,-11,3.35902,1.20097,-1.07828,-11261.2,0
N,0,3973,78212444,211,10.5151,1.50291,3.11575,-11261.2,12
P,0,3973,78212444,211,10.5151,1.50291,3.11575,-11261.2,0
N,0,3976,78264377,22,58.1066,0.204336,-0.239182,-11261.2,67
P,0,3976,78264377,22,58.1066,0.204336,-0.239182,-11261.2,0
N,0,3977,78281370,11,71.3888,0.450424,-0.0952444,-11261.2,74
P,0,3977,78281370,11,71.3888,0.450424,-0.0952444,-11261.2,0
N,0,3978,78281369,-11,17.9664,0.404825,-0.141475,-11261.2,22
P,0,3978,78281369,-11,17.9664,0.404825,-0.141475,-11261.2,0
N,0,4027,78212440,321,18.4008,-0.408847,-0.870508,-11261.2,15
P,0,4027,78212440,321,18.4008,-0.408847,-0.870508,-11261.2,0
N,0,4028,78212434,-211,9.3618,16.2033,2.7611,-11253.2,0
P,0,4028,78212434,-211,9.3618,16.2033,2.7611,-11253.2,1
N,0,4029,78212429,2212,10.7732,17.1305,1.03378,-11253.2,0
P,0,4029,78212429,2212,10.7732,17.1305,1.03378,-11253.2,3
N,0,4030,78212428,2212,281.629,-0.383894,0.0608644,-11261.2,168
P,0,4030,78212428,2212,281.629,-0.383894,0.0608644,-11261.2,2
N,0,4031,21,2112,568.698,-0.0730406,0.00321988,-11261.2,373
P,0,4031,21,2112,568.698,-0.0730406,0.00321988,-11261.2,9
N,0,4032,20,2112,540.086,0.0769436,-0.0238478,-11261.2,453
P,0,4032,20,2112,540.086,0.0769436,-0.0238478,-11261.2,3
N,0,4033,19,2112,972.153,0.0146862,0.0789437,-11261.2,669
P,0,4033,19,2112,972.153,0.0146862,0.0789437,-11261.2,11
N,0,4034,18,2112,317.702,-0.0113285,-0.0353276,-11261.2,223
P,0,4034,18,2112,317.702,-0.0113285,-0.0353276,-11261.2,7
N,0,4035,17,2112,149.406,0.0387159,0.0233864,-11261.2,95
P,0,4035,17,2112,149.406,0.0387159,0.0233864,-11261.2,9
N,0,4036,16,2112,898.379,0.0603433,-0.018235,-11261.2,669
P,0,4036,16,2112,898.379,0.0603433,-0.018235,-11261.2,5
N,0,4037,15,2112,104.161,0.0109435,0.043724,-11261.2,66
P,0,4037,15,2112,104.161,0.0109435,0.043724,-11261.2,1
N,0,4074,78915561,2212,8.11994,-3.10624,-2.1082,-11261.2,7
P,0,4074,78915561,2212,8.11994,-3.10624,-2.1082,-11261.2,3
N,0,4082,78917866,-11,33.4814,-0.873201,0.953201,-11261.2,24
P,0,4082,78917866,-11,33.4814,-0.873201,0.953201,-11261.2,0
N,0,4083,78917865,11,17.5458,-0.865581,0.94212,-11261.2,22
P,0,4083,78917865,11,17.5458,-0.865581,0.94212,-11261.2,0
N,0,4085,78932799,22,0.304919,-2.41756,-1.68276,-11261.2,2
P,0,4085,78932799,22,0.304919,-2.41756,-1.68276,-11261.2,0
N,0,4089,78915551,310,100.437,1.57187,-0.0775952,-11261.2,51
P,0,4089,78915551,310,100.437,1.57187,-0.0775952,-11261.2,1
N,0,4090,78944912,211,8.46666,-2.85237,-2.91555,-11261.2,5
P,0,4090,78944912,211,8.46666,-2.85237,-2.91555,-11261.2,0
N,0,4091,78944911,2112,22.7594,-1.50907,0.160834,-11261.2,14
P,0,4091,78944911,2112,22.7594,-1.50907,0.160834,-11261.2,6
N,0,4092,13,2112,271.415,0.0466743,0.0581938,-11261.2,220
P,0,4092,13,2112,271.415,0.0466743,0.0581938,-11261.2,0
